"NAME","STREET","POST_CODE","CITY","LONGITUDE","LATITUDE","HUMIDITY_AVG","PRESSURE_AVG","TEMPERATURE_AVG","PM10_AVG","PM25_AVG","TIMESTAMP"
"SZKO?A PODSTAWOWA W STANICY","UL. GLIWICKA","44-145","STANICA","18.515091571164813","50.20548283735458","26.566666666666666","996.0916666666667","23.34166666666667","8.541666666666666","6.875","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. ALEKSANDRA FREDRY W WICINIE","","68-320","WICINA","15.0782331","51.7674523","23.23","1015.9","24.46","8.11","8.07","2025-04-28 13:00:00.0"
"NO BELL SZKO?A PODSTAWOWA MONTESSORI W KONSTANCINIE-JEZIORNEJ","UL. MIRKOWSKA","05-520","KONSTANCIN-JEZIORNA","21.13066920","52.10161920","30.291666666666668","1015.225","17.208333333333332","3.908333333333333","3.5666666666666664","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA NR 173 IM. G?RNIK?W POLSKICH W WARSZAWIE","INNE TRAKT BRZESKI","05-077","WARSZAWA","21.2213906","52.2233683","18.558333333333334","1013.4333333333334","23.983333333333334","4.516666666666667","3.9","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA PAW?A II W DOBREJ","","38-503","DOBRA","22.27258731","49.61812785","28.3","992.5","22.2","3.1","2.8","2025-04-28 13:00:00.0"
"DWUJ?ZYCZNA PRYWATNA SZKO?A PODSTAWOWA IM. ANTONIEGO BU?KO","UL. ANTONIEGO BU?KI","16-010","WASILK?W","23.20824714","53.20575663","26.425","1008.6833333333334","16.533333333333335","4.575","3.6916666666666664","2025-04-28 13:00:00.0"
"BRAN?OWA SZKO?A I STOPNIA W ZESPOLE SZK?? NR 2 IM. JANA D?UGOSZA W WIELUNIU","UL. ROMUALDA TRAUGUTTA","98-300","WIELU?","18.55921428","51.2272899","26.933333333333334","1003.3166666666666","20.2","4.808333333333333","3.9499999999999997","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA NR 3 W PSZOWIE","UL. ARMII KRAJOWEJ","44-370","PSZ?W","18.3868154","50.0548434","32.416666666666664","989.1166666666667","20.033333333333335","5.591666666666666","4.875","2025-04-28 13:00:00.0"
"LICEUM OG?LNOKSZTA?C?CE W ORZYSZU W ZESPOLE SZK?? OG?LNOKSZTA?C?CYCH W ORZYSZU","UL. WOJSKA POLSKIEGO","12-250","ORZYSZ","21.94493203","53.80638148","27.1","1010.0363636363636","15.990909090909092","3.0545454545454547","2.6","2025-04-28 13:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA NR 2 IM.JULIUSZA LIGONIA W ZESPOLE PLAC?WEK O?WIATOWYCH W KALETACH MIOTKU","UL. ELIZY ORZESZKOWEJ","42-660","KALETY","18.9537573","50.5518933","24.733333333333334","991.0583333333334","23.816666666666666","10.241666666666667","8.65","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. OR?A BIA?EGO W OSTR?WKU","UL. SZKOLNA","07-132","OSTR?WEK","21.68182","52.5307","27.0","1012.5","18.141666666666666","3.6333333333333333","3.1333333333333333","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA W KOKANINIE","","62-817","KOKANIN","18.0903799","51.8135676","35.21666666666667","1012.2666666666668","18.425","5.375","4.691666666666666","2025-04-28 13:00:00.0"
"NIEPUBLICZNA SZKO?A PODSTAWOWA IM. HENRYKA SIENKIEWICZA W NOWYM RADZIKOWIE","","09-150","NOWE RADZIKOWO","20.3623851","52.4540206","26.416666666666668","1008.85","20.041666666666668","7.258333333333333","6.4750000000000005","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA NR 5 IM. KSI?CIA MAZOWIECKIEGO SIEMOWITA IV W GOSTYNINIE","UL. POLNA","09-500","GOSTYNIN","19.46185866","52.42027883","29.474999999999998","1014.475","17.458333333333332","6.9750000000000005","6.308333333333334","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. STEFANA MIERZWYW RAKSZAWIE","","37-111","RAKSZAWA","22.23254239","50.17045891","29.825","1002.3","15.825","4.125","3.6","2025-04-28 13:00:00.0"
