"NAME","STREET","POST_CODE","CITY","LONGITUDE","LATITUDE","HUMIDITY_AVG","PRESSURE_AVG","TEMPERATURE_AVG","PM10_AVG","PM25_AVG","TIMESTAMP"
"SZKO?A PODSTAWOWA IM. MARIANA FALSKIEGO W KRASZEWICACH","UL. SZKOLNA","63-522","KRASZEWICE","18.22403","51.51563","95.12","1015.11","8.61","32.86","20.2","2025-04-28 01:00:00.0"
"SZKO?A PODSTAWOWA WE WRZ?SOWICACH","UL. SZKOLNA","32-040","WRZ?SOWICE","19.94282","49.96103","57.4","988.8799999999999","7.640000000000001","7.76","6.840000000000001","2025-04-28 01:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA NR 2 IM. KAZIMIERZA MALCZEWSKIEGO W STRZELCACH OPOLSKICH","UL. WAWRZY?CA ?WIERZEGO","47-100","STRZELCE OPOLSKIE","18.314889","50.503431","71.33333333333333","1044.2","5.433333333333334","1.0","0.61","2025-04-28 01:00:00.0"
"ZESP?? SZK?? NR 1 W PSZCZYNIE","UL. KAZIMIERZA WIELKIEGO","43-200","PSZCZYNA","18.9457058","49.965883","93.96666666666665","1005.6333333333333","5.7","11.333333333333334","6.136666666666667","2025-04-28 01:00:00.0"
"ZESP?? SZK?? IM. POWSTA?C?W WIELKOPOLSKICH W JANKOWIE PRZYGODZKIM","SZKOLNA","63-421","JANK?W PRZYGODZKI","17.7889069","51.596172","68.03333333333335","1013.1666666666666","7.266666666666667","20.2","10.67","2025-04-28 01:00:00.0"
"SZKO?A PODSTAWOWA NR 7 IM. ?O?NIERZY WRZE?NIA W ?WIKLICACH","UL. M?CZENNIK?W O?WI?CIMSKICH","43-229","?WIKLICE","18.989839","49.971937","84.8","997.2333333333332","7.2","15.799999999999999","9.583333333333334","2025-04-28 01:00:00.0"
"SZKO?A PODSTAWOWA NR 12 W STUDZIONCE","UL. JORDANA","43-245","STUDZIONKA","18.774985","49.9603559","74.33333333333333","1004.0333333333333","8.133333333333333","18.333333333333332","9.976666666666667","2025-04-28 01:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W PIASKU","SZKOLNA","43-211","PIASEK","18.94634","50.00955","59.63333333333333","1005.1999999999999","5.666666666666667","15.4","9.806666666666667","2025-04-28 01:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W ??CE","FITELBERGA","43-241","??KA","18.906757","49.9582444","66.89999999999999","1003.1","5.166666666666667","14.366666666666667","7.896666666666667","2025-04-28 01:00:00.0"
"SZKO?A PODSTAWOWA NR 3 W LUBONIU","ARMII POZNA?","62-030","LUBO?","16.8968","52.3481","97.83333333333333","1013.0","6.3999999999999995","26.433333333333334","14.416666666666666","2025-04-28 01:00:00.0"
"SPECJALNY O?RODEK WYCHOWAWCZY NR 1 W OSTROWCU ?WI?TOKRZYSKIM","SZKOLNA","27-400","OSTROWIEC ?WI?TOKRZYSKI","21.418144","50.9312","91.96999999999998","995.09","5.0","44.02","25.100000000000005","2025-04-28 01:00:00.0"
"ZESP?? SZK?? PONADGIMNAZJALNYCH CENTRUM KSZTA?CENIA USTAWICZNEGO W PRZYGODZICACH","PTR","63-421","PRZYGODZICE","17.822685","51.59023","58.06666666666666","1022.9","6.133333333333333","1.7333333333333334","1.0166666666666666","2025-04-28 01:00:00.0"
"LICEUM OG?LNOKSZTA?C?CE IM. W?ADYS?AWA JAGIE??Y W ODOLANOWIE","KROTOSZY?SKA","63-430","ODOLAN?W","17.66024","51.58063","64.86666666666667","1012.1999999999999","6.133333333333333","34.03333333333333","19.99","2025-04-28 01:00:00.0"
"ZESP?? SZK?? W PIOTROWIE","","62-814","PIOTR?W","18.05485","51.81570","61.23333333333333","1014.0666666666666","6.433333333333334","26.266666666666666","14.729999999999999","2025-04-28 01:00:00.0"
"SZKO?A PODSTAWOWA W CZARNYMLESIE","","63-421","CZARNYLAS","17.762604","51.508366","99.90000000000002","1009.5666666666666","4.8999999999999995","16.7","9.003333333333332","2025-04-28 01:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. AUGUSTA HR. CIESZKOWSKIEGO W LUBONIU","?ABIKOWSKA","62-030","LUBO?","16.878431","52.346672","60.4","1021.6999999999999","7.033333333333334","27.433333333333334","17.993333333333336","2025-04-28 01:00:00.0"
"SZKO?A PODSTAWOWA IM. POWSTA?C?W WIELKOPOLSKICH W DORUCHOWIE","KALISKA","63-505","DORUCH?W","18.0786","51.4189","95.31","1015.31","8.56","32.76","18.92","2025-04-28 01:00:00.0"
