"NAME","STREET","POST_CODE","CITY","LONGITUDE","LATITUDE","HUMIDITY_AVG","PRESSURE_AVG","TEMPERATURE_AVG","PM10_AVG","PM25_AVG","TIMESTAMP"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W WI?LE WIELKIEJ","HODOWC?W","43-243","WIS?A WIELKA","18.85320","49.95291","41.275","997.4","21.599999999999998","1.625","0.9075","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. MARKA PRAWEGO W JEMIELNICY","SZKOLNA","47-133","JEMIELNICA","18.380122","50.548993","34.03333333333333","991.4","20.53333333333333","6.066666666666666","3.2566666666666664","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. ?W. JADWIGI ?L?SKIEJ W PSZCZYNIE","KATOWICKA","43-200","PSZCZYNA","18.947994","49.992568","30.133333333333336","1001.4","26.0","1.0666666666666667","0.5933333333333334","2025-04-28 18:00:00.0"
"ZESP?? SZK?? SPECJALNYCH W OSTROWCU ?WI?TOKRZYSKIM","I?ZECKA","27-400","OSTROWIEC ?WI?TOKRZYSKI","21.386931","50.942931","92.61","994.75","5.04","40.73","23.77","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 6 IM. KORNELA MAKUSZY?SKIEGO W CZARKOWIE","POWSTA?C?W ?L?SKICH","43-211","CZARK?W","18.909560","50.011713","30.933333333333334","998.9333333333334","21.233333333333334","1.9333333333333333","1.0666666666666667","2025-04-28 18:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W JANKOWICACH","BAZIOWA","43-215","JANKOWICE","18.989423","50.002529","71.1","992.12","0.24","68.37","39.28","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 4 IM. J?ZEFA PUKOWCA W PSZCZYNIE","ZYGMUNTA KRASI?SKIEGO","43-200","PSZCZYNA","18.961125","49.971182","39.800000000000004","996.3666666666667","20.566666666666666","1.1666666666666667","0.6866666666666666","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. ARKADEGO FIEDLERA W RASZKOWIE Z SIEDZIB? W POGRZYBOWIE","POGRZYB?W","63-440","POGRZYB?W","17.723099","51.713966","48.70000000000001","1018.2000000000002","22.899999999999995","6.0","3.5","2025-04-28 18:00:00.0"
"ZESP?? SZK?? W OTMUCHOWIE","KRAKOWSKA","48-385","OTMUCH?W","17.167634","50.4705","96.33999999999999","1010.98","8.55","31.05","18.64","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 6?IM. IGNACEGO ?UKASZEWICZA W CZECHOWICACH-DZIEDZICACH","UL. ?UKASIEWICZA","43-502","CZECHWICE-DZIEDZICE","19.016493","49.899404","40.4","970.6333333333333","20.1","2.066666666666667","1.1199999999999999","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 4 IM. GUSTAWA MORCINKA W S?UPSKU","UL. LESZCZY?SKIEGO","76-200","S?UPSK","17.005017","54.475286","42.300000000000004","1019.5333333333333","16.8","3.1333333333333333","2.04","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA W KLESZCZOWIE","UL. SZKOLNA","44-164","KLESZCZ?W","18.527510","50.344057","38.93333333333334","996.0","21.599999999999998","1.5999999999999999","0.8066666666666666","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 5 IM. GRYFIT?W W S?UPSKU","UL. HUBALCZYK?W","76-200","S?UPSK","17.062723","54.455744","42.800000000000004","1018.2666666666668","16.8","1.8","1.0733333333333333","2025-04-28 18:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W POT?PIE","UL. TARNOG?RSKA","42-693","POT?PA","18.662519","50.565309","97.16000000000001","997.19","5.87","39.37","22.63","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. JANA PAW?A II W PSZCZYNIE","UL. STAROMIEJSKA","43-200","PSZCZYNA","18.92452","49.98849","32.09166666666667","993.4916666666667","22.791666666666668","6.733333333333333","5.716666666666666","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. MIKO?AJA REJA W GORZYCZKACH","UL. WIEJSKA","44-350","GORZYCZKI","18.399689","49.944774","37.766666666666666","994.3666666666667","19.933333333333334","3.1333333333333333","1.8533333333333335","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 6 IM. LUDWIKA WARY?SKIEGO W S?UPSKU","UL. STARZY?SKIEGO","76-200","S?UPSK","17.023811","54.465980","29.8","1023.1","24.866666666666664","0.6333333333333333","0.3133333333333333","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA BRZECHWY W KOBI?RZE","UL. TUWIMA","43-210","KOBI?R","18.930274","50.060752","99.90000000000002","996.2666666666668","21.96666666666667","13.0","6.81","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA W PONISZOWICACH","UL. GLIWICKA","44-172","PONISZOWICE","18.458674","50.409220","37.06666666666666","994.5666666666666","24.733333333333334","1.0666666666666667","0.6533333333333333","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. OR?A BIA?EGO W SOKO?OWICACH","SOKO?OWICE","56-400","SOKO?OWICE","17.4469","51.245","77.98","1009.18","9.68","10.979999999999999","6.150000000000001","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA W LIGOCIE POLSKIEJ","LIGOTA POLSKA","56-400","LIGOTA POLSKA","17.542356","51.239942","99.90000000000002","1002.5333333333333","21.833333333333332","3.1333333333333333","1.9133333333333333","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. UNICEF W LIGOCIE MA?EJ","LIGOTA MA?A","56-400","LIGOTA MA?A","17.365476","51.142467","20.566666666666666","978.6","34.06666666666667","5.8","3.26","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA WE WSZECH?WI?TEM","WSZECH?WI?TE","56-400","WSZECH?WI?TE","17.484968","51.191751","45.333333333333336","1003.8000000000001","26.03333333333333","1.3333333333333333","0.7233333333333333","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA GMINY OLE?NICA W OLE?NICY","WILE?SKA","56-400","OLE?NICA","17.41034","51.2095","99.90000000000002","993.7000000000002","19.8","0.0","0.0","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 19 W BRZE?CACH","POKOJU","43-200","BRZE?CE","18.832539","49.984943","22.099999999999998","997.1666666666666","27.0","3.8666666666666667","2.1533333333333333","2025-04-28 18:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W RADOSTOWIE ?REDNIM","RADOST?W ?REDNI","59-800","RADOST?W ?REDNI","15.36293","51.12153","45.43333333333334","996.3666666666667","22.366666666666664","0.10000000000000002","0.05000000000000001","2025-04-28 18:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W KO?CIELNIKU","KO?CIELNIK","59-800","KO?CIELNIK","15.29682","51.08393","91.58","1020.33","11.1","28.070000000000004","14.81","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. BOLES?AWA CHROBREGO W MIASTKU","KUJAWSKA","77-200","MIASTKO","16.97385","53.99424","94.4","1015.89","7.64","15.39","8.33","2025-04-28 18:00:00.0"
"ZESP?? SZK?? OG?LNOKSZTA?C?CYCH I TECHNICZNYCH W MIASTKU","M?ODZIE?OWA","77-200","MIASTKO","16.97198","54.00061","93.3","1016.63","6.400000000000001","12.979999999999999","7.62","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. POLSKICH ODKRYWC?W I PODR??NIK?W W KOBIERZYCACH","PARKOWA","55-040","KOBIERZYCE","16.933169","50.971851","29.5","996.3249999999999","19.525","5.15","2.8725","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA W PUSTKOWIE WILCZKOWSKIM","K?ODZKA","55-040","PUSTK?W WILCZKOWSKI","16.881039","50.906166","99.9","1006.025","20.275","1.625","0.9575","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. UNICEF W BIELANACH WROC?AWSKICH","AKACJOWA","55-040","BIELANY WROC?AWSKIE","16.971022","51.038120","5.0","1011.1999999999999","20.8","2.8333333333333335","1.4666666666666668","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. JANUSZA KORCZAKA W WYSOKIEJ","CHABROWA","52-200","WYSOKA","17.007729","51.047504","99.9","1004.775","23.700000000000003","2.475","1.415","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. ROMUALDA TRAUGUTTA W PUSTKOWIE ?URAWSKIM","KOLEJOWA","55-040","PUSTK?W ?URAWSKI","16.859465","50.958878","99.9","1004.525","23.95","5.3","2.99","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. ABP. ANTONIEGO JULIANA NOWOWIEJSKIEGO W S?UPNIE","KO?CIELNA","09-472","S?UPNO","19.84527","52.5041","82.51","1015.35","6.61","71.98","43.72","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM. MARII KONOPNICKIEJ W ZESPOLE SZK?? OG?LNOKSZTA?C?CYCH NR 1 IM. MARII KONOPNICKIEJ W PRUSZCZU GDA?SKIM","NIEMCEWICZA","83-000","PRUSZCZ GDA?SKI","18.650575","54.261512","34.36666666666667","1032.0","17.766666666666666","1.3666666666666665","0.8300000000000001","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. MIKO?AJA KOPERNIKA W PRUSZCZU GDA?SKIM","TYSI?CLECIA","83-000","PRUSZCZ GDA?SKI","18.628278","54.260787","32.8","1024.8333333333333","18.099999999999998","0.8666666666666667","0.4366666666666667","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. JANA MATEJKI W PRUSZCZU GDA?SKIM","MATEJKI","83-000","PRUSZCZ GDA?SKI","18.636981","54.255547","30.8","1026.925","18.825000000000003","1.625","0.925","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 4 IM. IGNACEGO JANA PADEREWSKIEGO W PRUSZCZU GDA?SKIM","KASPROWICZA","83-000","PRUSZCZ GDA?SKI","18.670231","54.263405","32.300000000000004","1027.125","18.95","1.375","0.65","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 13 W WI?LE MA?EJ","SOKOLA","43-243","WIS?A MA?A","18.793987","49.93368","42.775","1001.625","27.425","0.0","0.0","2025-04-28 18:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W STUDZIENICACH","?W. JANA PAW?A II 74","43-215","STUDZIENICE","18.983576","50.016514","36.325","1006.4","21.425","1.15","0.6775","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. JANUSZA KORCZAKA W SUSZCU","SZKOLNA","43-267","SUSZEC","18.79149","50.03719","38.05","987.26","22.925","0.75","0.46","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 11 W POR?BIE","SZKOLNA","43-200","POR?BA","18.876488","49.984417","32.65","996.35","22.7","1.25","0.6325000000000001","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. MIKO?AJA KOPERNIKA W WYSOCKU MA?YM","KO?CIELNA","63-421","WYSOCKO MA?E","17.84109","51.61033","37.5","1003.575","20.525","4.15","2.505","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. JULIANA TUWIMA W NOWEJ SOLI","BOTANICZNA","67-100","NOWA S?L","15.71186","51.82115","86.7","1003.4","13.0","9.7","6.19","2025-04-28 18:00:00.0"
"ZESP?? SZK?? W JANKOWIE PIERWSZYM","JANK?W PIERWSZY","62-814","JANK?W PIERWSZY","17.987951","51.902107","27.75","1006.85","20.400000000000002","3.2","1.745","2025-04-28 18:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W MESZNIE","MESZNO","48-385","MESZNO","17.15378","50.43684","96.84","1010.56","8.08","31.83","18.77","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. 16. PU?KU U?AN?W WIELKOPOLSKICH W GRUPIE","SZKOLNA","86-134","GRUPA","18.643229","53.506348","97.5","1024.45","7.1","28.18","15.99","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. OR?A BIA?EGO W KUROWICACH","SZKOLNA","95-006","KUROWICE","19.6897942","51.6648927","41.9","1002.375","18.799999999999997","5.15","2.855","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. POWSTA?C?W WIELKOPOLSKICH W BUDZYNIU","ROGOZI?SKA","64-840","BUDZY?","16.983885","52.8847","51.55","1018.0250000000001","19.475","17.84","10.17","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA W SWORNEGACIACH","SZKOLNA","89-608","SWORNEGACIE","17.503073","53.86227","91.12","1026.63","8.15","38.25","22.93","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. OR?A BIA?EGO W RASZ?WCE","1 MAJA","59-307","RASZ?WKA","16.18346","51.30514","72.06","1008.28","12.59","15.09","8.21","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. TADEUSZA KO?CIUSZKI W MUNINIE","3-GO MAJA","37-514","MUNINA","22.725977","49.997936","5.0","999.625","32.725","1.3","0.69","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. ALEKSANDRA FREDRY W SUROCHOWIE","SUROCH?W","37-500","SUROCH?W","22.7635","50.02385","80.6","1003.64","4.61","32.46","19.26","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. LOTNIK?W ALIANCKICH W I?OWEJ","PIASKOWA","68-120","I?OWA","15.20461","51.50227","79.35","1009.21","14.41","10.44","6.47","2025-04-28 18:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W BO?EJOWICACH","BO?EJOWICE","59-700","BO?EJOWICE","15.541525","51.244331","75.13","1018.85","11.44","34.17","20.59","2025-04-28 18:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W BRZE?NIKU","BRZE?NIK","59-700","BRZE?NIK","15.467881","51.243537","99.9","1003.45","22.275000000000002","2.075","1.295","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA W D?BROWIE BOLES?AWIECKIEJ","D?BROWA BOLES?AWIECKA","59-700","D?BROWA BOLES?AWIECKA","15.57337","51.325929","25.4","1007.525","19.0","9.075","5.1525","2025-04-28 18:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W KRA?NIKU DOLNYM","KRA?NIK DOLNY","59-700","KRA?NIK DOLNY","15.607869","51.307800","99.9","1003.3","32.3","2.6","1.68","2025-04-28 18:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W ?ELISZOWIE","?ELISZ?W","59-700","?ELISZ?W","15.636493","51.188462","17.775","1004.65","29.55","5.475","3.2075","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. MARII SK?ODOWSKIEJ-CURIE W KAW?CZYNIE","KAW?CZYN","62-704","KAW?CZYN","18.53126","51.90873","91.88","1014.65","8.93","28.28","16.42","2025-04-28 18:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. MARII KONOPNICKIEJ W JORDANOWIE ?L?SKIM","WROC?AWSKA","55-065","JORDAN?W ?L?SKI","16.8656","50.8654","24.325000000000003","1019.125","22.525","2.125","1.245","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA PAW?A II W RUDNEJ","PIASKOWA","59-305","RUDNA","16.26114","51.51127","32.725","1014.45","19.225","5.15","3.1075","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. BOHATER?W WESTERPLATTE W CHOBIENI","SZKOLNA","59-305","CHOBIENIA","16.44566","51.54124","30.525","1016.175","20.725","3.025","1.71","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. W?ADYS?AWA BRONIEWSKIEGO W ?WIEBODZICACH","?WIDNICKA","58-160","?WIEBODZICE","16.322191","50.859905","53.85","991.975","19.05","2.075","1.0","2025-04-28 18:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA NR 5 IM. W?ADYS?AWA BRONIEWSKIEGO W NOWEJ SOLI","WALKI M?ODYCH","67-100","NOWA S?L","15.72476","51.78292","36.625","1015.775","24.65","3.525","2.2199999999999998","2025-04-28 18:00:00.0"
"ZESP?? EDUKACYJNY W KOLSKU","PIASTOWSKA","67-415","KOLSKO","15.961961","51.960693","88.34","1020.57","9.94","37.83","22.35","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. MARII KONOPNICKIEJ W KOLE","TORU?SKA","62-600","KO?O","18.63092","52.201656","93.89","1013.89","6.34","27.41","15.15","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA PAW?A II W MIKORZYNIE","MIKORZYN","63-600","MIKORZYN","18.026148","51.36473","95.31","1015.31","8.56","32.76","18.92","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM. BOHATER?W WESTERPLATTE W K?PNIE","HENRYKA SIENKIEWICZA","63-600","K?PNO","17.987194","51.27619","47.1","1012.7","18.775","1.225","0.715","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA PAW?A II W LIPNICY WIELKIEJ","LIPNICA WIELKA","33-323","LIPNICA WIELKA","20.86532","49.70755","94.0","985.0","16.9","28.3","15.62","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. PREZYDENTA GABRIELA NARUTOWICZA W CZ?STKOWIE MAZOWIECKIM","CZ?STK?W MAZOWIECKI","05-152","CZ?STK?W MAZOWIECKI","20.746943","52.39131","37.875","1015.225","20.325000000000003","40.125","21.9675","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. PIERRE""A DE COUBERTINA W BUDACH SIENNICKICH","BUDY SIENNICKIE","05-190","BUDY SIENNICKIE","20.787657","52.544962","65.86","1019.44","7.57","71.71","43.4","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA BRZECHWY W SZKLARACH G?RNYCH","SZKLARY G?RNE","59-335","SZKLARY G?RNE","16.08945","51.44225","99.9","1005.5","23.375","0.575","0.3375","2025-04-28 18:00:00.0"
"SAMORZ?DOWA SZKO?A PODSTAWOWA W G?RNYCH GR?DACH","G?RNE GR?DY","62-310","G?RNE GR?DY","17.74012","52.11447","20.03333333333333","1010.2800000000001","23.066666666666666","6.3999999999999995","3.0100000000000002","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA IM. KRZYSZTOFA KAMILA BACZY?SKIEGO W CI??ENIU","WOLNO?CI","62-404","CI??E?","17.816093","52.21152","40.575","1013.175","20.6","2.525","1.4825","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM. STRAJKU DZIECI KO?MI?SKICH 1906/1907 W KO?MINIE WIELKOPOLSKIM","GLINKI","63-720","KO?MIN WIELKOPOLSKI","17.45651","51.82566","33.5","1013.5666666666666","18.766666666666666","2.733333333333333","1.3066666666666666","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 6 IM. JANA PAW?A II W STAROGARDZIE GDA?SKIM","BP. DOMINIKA","83-250","STAROGARD GDA?SKI","18.491356","53.98333","28.95","1014.55","18.975","1.1","0.6174999999999999","2025-04-28 18:00:00.0"
"SZKO?A PODSTAWOWA NR 4 IM. JANUSZA KORCZAKA W CHOJNOWIE","JANA KILI?SKIEGO","59-225","CHOJN?W","15.9396","51.26856","99.9","1009.0","27.7","10.0","4.47","2025-04-28 18:00:00.0"
"ZESP?? SZK?? TECHNICZNYCH W KOLE","KOLEJOWA","62-600","KO?O","18.62956","52.2088","92.77","1013.1","8.54","28.83","16.58","2025-04-28 18:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA NR 2 IM. KAZIMIERZA PU?ASKIEGO W WARCE","POLNA","05-660","WARKA","21.188357","51.78638","19.325","1010.575","27.075","1.05","0.575","2025-04-28 18:00:00.0"
